2023-09-16 15:05:01,0,0.25,-100,5.0.0.0.0.2.0.0.0.4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.4.0.5
2023-09-16 15:05:06,303,0.2350795225,158,0.5.0.4.4.3.3.3.3.3.3.3.3.3.3.3.3.3.3.3.6.1.1.1.5.1.1.0.3.3.5.3.3.3.0.6.0.3.3.3.6.0.0
2023-09-16 15:05:07,320,0.234256,187,0.0.4.5.0.3.5.0.0.3.4.4.0.0
2023-09-16 15:05:08,440,0.228484,188,0.0.4.0.0.0.3.3.3.6.6.0.0
2023-09-16 15:05:09,477,0.22671882250000003,190,0.0.4.0.0.0.3.6.6.0.0
2023-09-16 15:05:09,495,0.2258625625,191,0.0.4.0.0.0.4.4.0.0
2023-09-16 15:05:23,1160,0.195364,192,0.0.4.0.0.0.6.0.0
